Date,Open,High,Low,Close,Adj Close,Volume,ADTV_2,ADTV_2_std,ADTV_5,ADTV_5_std,ADTV_10,ADTV_10_std,ADTV_20,ADTV_20_std,ADTV_50,ADTV_50_std,MFM,CMF
2015-12-31,47.702,48.689999,47.674,48.001999,48.001999,13575000.0,16032250,3475076,11428500,5494345,11605500,4448402,13466775,4523573,18071890,12043763,-0.354332041665399,-0.029450464100232596
2016-01-04,46.144001,46.276001,43.799999,44.681999,44.681999,34135500.0,23855250,14538468,17547600,9835062,13369750,8371128,14428175,6470281,18444160,12249254,-0.2875611570588412,-0.10747693847490249
2016-01-05,45.271999,45.377998,44.0,44.686001,44.686001,15934000.0,25034750,12870404,18833100,8896567,13456050,8395029,14489975,6478891,18329390,12245272,-0.004351239987288247,-0.06848176447461506
2016-01-06,44.0,44.009998,43.195999,43.807999,43.807999,18895500.0,17414750,2094096,20205900,8076430,14369000,8445413,14791350,6539378,18456510,12216898,0.5036873509672615,-0.023745538462199893
2016-01-07,42.838001,43.688,42.734001,43.130001,43.130001,17771500.0,18333500,794788,20062300,8120838,15165400,8342343,14893875,6570719,17321940,9156922,-0.16981045053506452,-0.031753899742036205
2016-01-08,43.571999,44.088001,42.153999,42.200001,42.200001,18140500.0,17956000,260922,20975400,7436927,16201950,7957115,15129000,6599952,17269600,9144354,-0.9524281774269091,-0.08870235416670087
2016-01-11,42.801998,42.889999,40.599998,41.57,41.57,20457000.0,19298750,1638012,18239700,1650136,17893650,6658354,15387400,6706848,17396220,9143769,-0.15283705116286034,-0.10043305398871563
2016-01-12,42.32,42.748001,41.062,41.993999,41.993999,15459500.0,17958250,3533766,18144800,1820715,18488950,6064835,15642450,6601710,17281860,9131260,0.10557348423874266,-0.1010513642615531
2016-01-13,42.402,42.529999,40.0,40.062,40.062,20632000.0,18045750,3657509,18492100,2137729,19349000,5642470,15856875,6694670,17355360,9143375,-0.9509881229202085,-0.16964755049265834
2016-01-14,40.442001,42.0,38.675999,41.236,41.236,32453500.0,26542750,8359062,21428500,6510928,20745400,6976365,16772775,7633930,17652490,9389470,0.5403130143462639,-0.06882081483146056
2016-01-15,39.793999,41.014,39.450001,40.998001,40.998001,27893000.0,30173250,3224760,23379000,6736566,22177200,6808492,16891350,7793718,17937490,9481104,0.9795409076348505,0.00017126247069096617
2016-01-19,41.742001,42.094002,40.155998,40.944,40.944,20193500.0,24043250,5444368,23326300,6766105,20783000,5361346,17076375,7827615,18160860,9398044,-0.18679012014422755,-0.07791869435845424
2016-01-20,39.880001,40.256001,38.25,39.740002,39.740002,29193000.0,24693250,6363607,26073000,5429792,22108900,5660108,17782475,8262086,18300830,9510785,0.4855446233576141,-0.03259349106058049
2016-01-21,40.310001,40.646,39.004002,39.993999,39.993999,15831000.0,22512000,9448360,25112800,6866854,21802450,5929947,18085725,8061227,18224660,9515095,0.2058443432939649,0.002453523196055422
2016-01-22,40.959999,41.099998,39.806,40.509998,40.509998,15620500.0,15725750,148845,21746200,6483877,21587350,6128111,18376375,7849046,17703820,8898750,0.0880975086514888,0.01581560840505886
2016-01-25,40.012001,40.714001,39.175999,39.276001,39.276001,13493500.0,14557000,1504016,18866300,6265329,21122650,6578195,18662300,7540631,16701050,5956049,-0.8699585566208586,0.008213205002881028
2016-01-26,39.34,39.563999,37.776001,38.712002,38.712002,24821000.0,19157250,8009752,19791800,6826999,21559050,6673198,19726350,6754971,16747790,6011271,0.046982155461020095,0.018794685077392036
2016-01-27,38.476002,38.652,37.153999,37.613998,37.613998,18086000.0,21453500,4762364,17570400,4367086,21821700,6454558,20155325,6330910,16864980,5978355,-0.3858495421565103,-0.0011162792406521952
2016-01-28,38.158001,38.256001,36.481998,37.939999,37.939999,22964000.0,20525000,3449266,18997000,4800397,22054900,6448923,20701950,6058678,16939170,6031395,0.6437413014521426,0.03229827106690049
2016-02-01,37.751999,39.903999,36.549999,39.388,39.388,26488000.0,24726000,2491844,21170500,5321397,21458350,5600201,21101875,6167951,17007230,6120701,0.6923082886106137,0.049097311012009176
2016-02-02,38.484001,38.624001,36.046001,36.556,36.556,28868000.0,27678000,1682914,24245400,4071522,21555850,5731622,21866525,6133574,17249810,6346057,-0.6043452288595811,0.025348086732864823
2016-02-03,36.717999,36.787998,34.035999,34.695999,34.695999,39657000.0,34262500,7628975,27212600,8054097,23502200,8052441,22142600,6802641,17751360,7079323,-0.5203486629173902,-0.00921579231611179
2016-02-04,34.139999,35.195999,33.397999,35.066002,35.066002,21927000.0,30792000,12537003,27980800,7091649,22775600,7805929,22442250,6644929,17846870,7103238,0.8553982202447131,0.05201728760272415
2016-02-05,34.259998,34.599998,31.548,32.52,32.52,47188000.0,34557500,17862224,32825600,10338687,25911300,10529347,23856875,8579952,18498090,8208599,-0.3630402116908304,0.014343267612027975
2016-02-08,31.42,31.43,29.200001,29.598,29.598,46565000.0,46876500,440527,36841000,11130392,29005750,11655819,25296550,9829788,19148200,9089792,-0.6430500641480119,-0.0617646784459822
2016-02-09,28.464001,31.958,28.209999,29.65,29.65,43258000.0,44911500,2338402,39719000,10389144,31982200,11038454,26552425,10452222,19573290,9702394,-0.23158985283088276,-0.0716449964327971
2016-02-10,30.1,30.993999,28.348,28.733999,28.733999,52032500.0,47645250,6204508,42194100,11755053,34703350,12352743,28131200,11783037,20361320,10678074,-0.7082394966891509,-0.10105044102757045
2016-02-11,30.4,32.652,29.4,30.094,30.094,71262000.0,61647250,13597309,52061100,11181728,40020950,15459417,30921325,14835869,21538530,12813633,-0.5731857318573172,-0.15245701320548855
2016-02-12,31.0,31.402,28.74,30.208,30.208,36179000.0,53720500,24807427,49859300,13270065,41342450,14365466,31698675,14674799,21863030,12977090,0.10293012772351506,-0.1444359548788608
2016-02-16,31.74,32.59,30.822001,31.034,31.034,27969000.0,32074000,5805346,46140100,16609854,41490550,14202014,31474450,14696903,22227470,12885431,-0.7601819910531642,-0.14531369962969642
2016-02-17,31.799999,33.868,31.336,33.736,33.736,29126000.0,28547500,818122,43313700,18335617,41516350,14176747,31536100,14683669,22436590,12911338,0.8957345971563943,-0.13305982425459434
2016-02-18,34.484001,34.59,32.953999,33.354,33.354,19438000.0,24282000,6850450,36794800,20163896,39494450,15818193,31498325,14715322,22527200,12873263,-0.511001521392718,-0.19209175935297493
2016-02-19,32.731998,33.498001,32.5,33.316002,33.316002,14797000.0,17117500,3281682,25501800,8434852,38781450,16826573,30778525,15178813,22529180,12872041,0.6352729105481772,-0.1732701970760075
2016-02-22,34.023998,35.782001,33.970001,35.548,35.548,25300500.0,20048750,7427096,23326100,6061280,36592700,17033828,31252000,14831736,22777830,12801494,0.7417207505518769,-0.1671582846668946
2016-02-23,35.231998,36.346001,34.736,35.442001,35.442001,29922000.0,27611250,3267893,23716700,6483498,34928400,16762107,31967075,14376197,23061850,12799267,-0.12298066895610775,-0.17415582343395317
2016-02-24,34.549999,35.900002,33.568001,35.799999,35.799999,26978000.0,28450000,2081722,23287100,6094993,33300400,16653451,32641300,13767529,23332650,12734568,0.9142341705685366,-0.13623699157572522
2016-02-25,35.73,37.703999,35.040001,37.486,37.486,28753500.0,27865750,1255468,25150200,6047851,30972500,15317486,32837925,13677752,23601940,12703327,0.8363369642169359,-0.0806816569803907
2016-02-26,37.740002,38.400002,37.0,38.068001,38.068001,30325500.0,29539500,1111571,28255900,2102032,26878850,5974238,33449900,13250104,24001280,12591863,0.5257135346949532,-0.05852935260924775
2016-02-29,38.48,39.27,37.844002,38.386002,38.386002,22495000.0,26410250,5536999,27694800,3184084,25510450,5112336,33426450,13270038,24124310,12545481,-0.23983063089850823,-0.05586621546536505
2016-03-01,38.849998,39.189999,36.540001,37.27,37.27,33561000.0,28028000,7824843,28422600,4103565,26069650,5684909,33780100,13169261,24512820,12530610,-0.4490569426844809,-0.09754414993914247
2016-03-02,36.745998,37.703999,36.299999,37.667999,37.667999,24312000.0,28936500,6540030,27889400,4492928,25588250,5600539,33552300,13297482,24488630,12529791,0.9487179487179469,-0.09109319632163344
2016-03-03,37.655998,39.484001,36.844002,39.147999,39.147999,24145000.0,24228500,118086,26967700,4737400,26058950,5210418,32776700,13374832,24641670,12476757,0.7454529338836863,-0.04072579227136105
2016-03-04,39.599998,40.806,39.5,40.208,40.208,32445500.0,28295250,5869339,27391700,5186628,27823800,3758630,33302625,13130315,24989160,12446677,0.08422664624808548,-0.007186204935993811
2016-03-07,39.535999,41.939999,39.48,41.057999,41.057999,26647000.0,29546250,4100158,28222100,4492591,27958450,3681518,32275575,12785879,25326780,12252757,0.282926537775018,-0.023330657813348324
2016-03-08,40.700001,41.5,40.439999,40.52,40.52,20893500.0,23770250,4068338,25688600,4296653,27055600,4214905,30992000,12562492,25548500,12065062,-0.8490548593822027,-0.02516445884591596
2016-03-09,40.903999,41.874001,40.557999,41.743999,41.743999,16043000.0,18468250,3429821,24034800,6150452,25962100,5469132,29631250,12637648,25713860,11871601,0.8024288716886483,0.04096236481922073
2016-03-10,42.0,42.658001,40.133999,41.035999,41.035999,25962500.0,21002750,7014145,24398300,6211993,25683000,5381365,28327750,11498637,26162310,11432265,-0.2852620560522572,0.04633017827201832
2016-03-14,42.529999,43.344002,42.127998,43.029999,43.029999,20328500.0,23145500,3983839,21974900,4381693,24683300,5351590,25781075,5633927,26378750,11210793,0.4835493962190826,0.1283739867697081
2016-03-15,42.854,43.793999,42.299999,43.667999,43.667999,15902500.0,18115500,3129654,19826000,4145890,24024050,6015936,24767250,5486798,26456170,11122712,0.8313253012048224,0.24346424035487735
2016-03-16,43.599998,44.515999,43.403999,44.386002,44.386002,17583500.0,16743000,1188646,19164000,4196774,22426300,5278074,24247975,5656651,26438050,11136684,0.7661924460431604,0.27129614103033206
2016-03-17,44.293999,45.700001,44.0,45.276001,45.276001,18914500.0,18249000,941159,19738300,3844612,21886550,5339436,23737400,5654031,26544840,11035968,0.501176764013669,0.33718064572726353
2016-03-18,45.82,46.896,45.612,46.548,46.548,23559000.0,21236750,3284157,19257600,2908001,21827950,5315055,23943450,5563467,26333310,10988766,0.457943925233646,0.31024267317734144
2016-03-21,47.068001,47.976002,47.0,47.664001,47.664001,26539000.0,25049000,2107178,20499700,4415421,21237300,4219285,24530550,5151785,26545410,10885811,0.3606549986577859,0.3444748922161741
2016-03-22,47.442001,47.798,46.512001,46.848,46.848,21580000.0,24059500,3506542,21635200,3590605,20730600,3778689,24344525,5189552,26599100,10853885,-0.47745060454945915,0.3014438930430902
2016-03-23,46.473999,46.945999,44.405998,44.515999,44.515999,24744000.0,23162000,2237285,23067300,2939540,21115650,3987545,24085625,5023149,26738550,10782711,-0.9133850734704405,0.22091970520819665
2016-03-24,43.155998,45.778,43.0,45.549999,45.549999,24804500.0,24774250,42779,24245300,1830115,21991800,3701412,23976950,4980611,26871830,10715240,0.835852411807056,0.2713489806650436
2016-03-28,46.321999,46.962002,45.0,46.051998,46.051998,19628500.0,22216500,3659984,23459200,2790670,21358400,3481871,23520700,4937789,26855260,10725998,0.07237199554332614,0.22877934941766054
2016-03-29,45.978001,46.476002,45.066002,46.026001,46.026001,20071500.0,19850000,313248,22165700,2488824,21332700,3491253,23008000,4721663,26947500,10645527,0.36170070921985936,0.1986021539575274
2016-03-30,47.018002,47.099998,45.299999,45.377998,45.377998,20165000.0,20118250,66114,21882700,2647466,21758950,2976934,22891500,4763545,26938160,10651384,-0.9133343962968886,0.1312685429390855
2016-03-31,45.868,47.484001,45.001999,45.953999,45.953999,40064500.0,30114750,14071071,24946800,8710390,24007050,6208224,23216675,5666591,27090380,10785355,-0.2328773304775703,0.11873286232798226
2016-04-01,48.966,49.580002,46.650002,47.518002,47.518002,79987500.0,60026000,28229824,35983400,26095542,30114350,18504546,26000450,13911059,28132270,13126585,-0.40750853242320667,0.07641015216865081
2016-04-04,49.824001,50.424,48.728001,49.397999,49.397999,67376500.0,73682000,8917323,45533000,27322055,34496100,21692963,28162025,16688982,29075930,14196590,-0.20990755301152952,0.007462873060162604
2016-04-05,48.099998,51.312,48.0,51.094002,51.094002,49743500.0,58560000,12468413,51467400,23341667,36816550,21986321,29026925,17357496,29486940,14494407,0.8683586956521773,0.04825545709583384
2016-04-06,50.793999,53.548,50.689999,53.084,53.084,58527500.0,54135500,6211225,59139900,15451555,40511300,22244314,30620950,18550319,30340870,14924787,0.6752975243885511,0.10385550681813972
2016-04-07,53.290001,53.868,50.902,51.439999,51.439999,44281000.0,51404250,10073796,59983200,14215858,42465000,21552827,31790325,18641772,30914080,14898242,-0.6372225219150377,0.046618744289981105
2016-04-08,52.099998,52.164001,49.604,50.014,50.014,36819500.0,40550250,5276077,51349600,11958806,43666500,20779963,32829150,18293698,31380600,14705572,-0.6796876251220185,0.03468271902446899
2016-04-11,50.200001,51.798,49.060001,49.984001,49.984001,45808500.0,41314000,6356182,47036000,7950766,46284500,18986794,33821450,18439300,31800350,14813648,-0.3250545380038497,-0.006314325594910887
2016-04-12,49.900002,50.360001,48.726002,49.563999,49.563999,28816000.0,37312250,12015511,42850500,11066894,47158950,17810314,34245825,18208646,32014950,14688108,0.02570075012286251,0.005262824011087328
2016-04-13,49.702,51.099998,49.466,50.905998,50.905998,24628000.0,26722000,2961363,36070600,9305381,47605250,17100501,34682100,17846951,32048230,14669055,0.76254560899095,0.01784485635064295
2016-04-14,50.599998,51.368,50.209999,50.372002,50.372002,20661000.0,22644500,2805092,31346600,10060128,45664900,19041838,34835975,17704467,31931690,14737119,-0.7202023141603526,-0.02161342026897263
2016-04-15,50.262001,50.919998,49.824001,50.902,50.902,18762000.0,19711500,1342795,27735100,10816996,39542350,16445848,34828350,17711716,31729570,14848873,0.9671568444074232,-0.01504592235944017
2016-04-18,50.445999,51.661999,50.332001,50.776001,50.776001,21357000.0,20059500,1834942,22844800,3952430,34940400,14056951,34718250,17792118,31363570,14874997,-0.33232982305236325,-0.038085027151177085
2016-04-19,50.624001,50.874001,48.25,49.473999,49.473999,31787500.0,26572250,7375477,23439100,5124390,33144800,13067977,34980675,17703615,31560780,14812569,-0.06707428846254307,-0.05544700309034839
2016-04-20,49.251999,50.731998,48.299999,49.993999,49.993999,25970500.0,28879000,4113240,23707600,5236209,29889100,9650224,35200200,17555300,31136430,14658866,0.39309267808087445,-0.05461199464823348
2016-04-21,49.798,50.18,49.382,49.658001,49.658001,13915500.0,19943000,8524172,22358500,6840589,26852550,9392457,34658775,18054634,30483440,14684738,-0.30826817042606464,-0.04681849595146867
2016-04-22,49.778,50.799999,49.141998,50.75,50.75,18931500.0,16423500,3546847,22392400,6818695,25063750,8977559,34365125,18269823,29996910,14655818,0.9396876117686301,0.009519054125180606
2016-04-25,50.602001,51.476002,50.152,50.363998,50.363998,18351500.0,18641500,410121,21791300,7060960,22318050,5423099,34301275,18326180,29323290,14394030,-0.6797618130486189,-0.03745314982258992
2016-04-26,50.41,51.146,49.877998,50.748001,50.748001,16119000.0,17235250,1578615,18657600,4543655,21048350,5215080,34103650,18508115,28220430,13176123,0.37224231507521627,-0.031118017477505887
2016-04-27,50.549999,51.0,49.880001,50.293999,50.293999,16029000.0,16074000,63639,16669300,2015165,20188450,5267924,33896850,18694226,27817430,13235752,-0.260717197068927,-0.04768394383579888
2016-04-28,49.970001,50.686001,49.487999,49.542,49.542,12595000.0,14312000,2428204,16405200,2495562,19381850,5780142,32523375,19218971,27509950,13409594,-0.909848230637345,-0.038130610780107904
2016-04-29,49.627998,49.686001,47.562,48.152,48.152,27069000.0,19832000,10234663,18032700,5454401,20212550,6258308,29877450,15652302,27468810,13407691,-0.44444470600531405,-0.04284782718443759
2016-05-02,48.299999,48.638,46.964001,48.360001,48.360001,19219500.0,23144250,5550434,18206300,5480834,19998800,6251376,27469600,13071373,27464440,13410397,0.6678624061304671,0.02659118192429908
2016-05-03,47.472,47.782001,46.324001,46.464001,46.464001,21511000.0,20365250,1620335,19284700,5497900,18971150,4766433,26057975,12021647,27598720,13314237,-0.8079561042523996,0.023057324756718758
2016-05-04,46.057999,46.891998,44.080002,44.512001,44.512001,43502500.0,32506750,15550338,24779400,11681730,20724350,8984734,25306725,10220294,27962760,13497693,-0.6927456511317958,-0.10655555463259439
2016-05-05,45.692001,45.728001,41.958,42.306,42.306,56274000.0,49888250,9030814,33515200,15872385,24960200,14002071,25906375,11644721,28489800,14077770,-0.815384664354201,-0.25884442544959624
2016-05-06,42.174,43.273998,41.622002,42.986,42.986,28426000.0,42350000,19691509,33786600,15745703,25909650,13869126,25486700,11378930,28518760,14076086,0.6513332962065256,-0.18085083030221702
2016-05-10,41.509998,41.894001,41.0,41.737999,41.737999,20353000.0,24389500,5708473,34013300,15489616,26109800,13761961,24213925,10364669,28350750,14123282,0.6510026275138386,-0.11426244991598254
